Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-381119,"Unfolded Protein Response (UPR)",61,155,0.010861187022633311,1.1102230246251565E-16,1.5920598173124745E-13,48,94,0.006923473521396479,9606,Homo sapiens,"Serp1;Extl1;Dnajc3;Srprb;Asns;Cebpg;Eif2ak3;Hsp90b1;Cebpb;Kdelr3;Tspyl2;Edem1;Herpud1;Fkbp14;Hyou1;Ssr1;Preb;Eif2s2;Calr;Pdia6;Creb3;Wfs1;Ddit3;Dis3;Parn;Chl1;Dnajb11;Dnajb9;Ern1;Hspa5;Gosr2;Syvn1;Atf6;Atf4;Atf3","","R-HSA-1791131;R-HSA-1791066;R-HSA-425923;R-HSA-381186;R-HSA-1791123;R-HSA-1791121;R-HSA-381135;R-HSA-1791057;R-HSA-1791056;R-HSA-381128;R-HSA-1791124;R-HSA-1791060;R-HSA-1791114;R-HSA-8874197;R-HSA-420818;R-HSA-1791118;R-HSA-1791116;R-HSA-1791180;R-HSA-8874192;R-HSA-1791107;R-HSA-381087;R-HSA-1791169;R-HSA-381086;R-HSA-8874204;R-HSA-1791173;R-HSA-8874200;R-HSA-1791163;R-HSA-381158;R-HSA-381217;R-HSA-1791167;R-HSA-517731;R-HSA-381091;R-HSA-8874849;R-HSA-1791164;R-HSA-381026;R-HSA-1791155;R-HSA-1791154;R-HSA-1791095;R-HSA-1791157;R-HSA-381109;R-HSA-8953336;R-HSA-1791083;R-HSA-1791082;R-HSA-381111;R-HSA-1791150;R-HSA-1791084;R-HSA-1791075;R-HSA-381116"
R-HSA-381070,"IRE1alpha activates chaperones",38,101,0.007077289608296546,1.6764367671839864E-14,1.2020051620709182E-11,23,53,0.0039036606024895042,9606,Homo sapiens,"Serp1;Extl1;Wfs1;Dnajc3;Srprb;Dnajb11;Chl1;Kdelr3;Tspyl2;Dnajb9;Edem1;Ern1;Fkbp14;Hyou1;Hspa5;Gosr2;Ssr1;Preb;Syvn1;Pdia6","","R-HSA-1791131;R-HSA-1791066;R-HSA-381217;R-HSA-1791167;R-HSA-425923;R-HSA-381091;R-HSA-1791164;R-HSA-1791155;R-HSA-1791123;R-HSA-1791154;R-HSA-1791057;R-HSA-1791157;R-HSA-1791124;R-HSA-1791060;R-HSA-8953336;R-HSA-1791083;R-HSA-381109;R-HSA-1791114;R-HSA-1791084;R-HSA-1791116;R-HSA-1791075;R-HSA-381116;R-HSA-1791169"
R-HSA-381038,"XBP1(S) activates chaperone genes",36,95,0.0066568565622591265,6.639133687258436E-14,3.1735059025095325E-11,18,47,0.0034617367606982396,9606,Homo sapiens,"Serp1;Extl1;Wfs1;Dnajc3;Srprb;Dnajb11;Chl1;Kdelr3;Tspyl2;Dnajb9;Edem1;Fkbp14;Hyou1;Gosr2;Ssr1;Preb;Syvn1;Pdia6","","R-HSA-1791131;R-HSA-1791066;R-HSA-1791167;R-HSA-1791164;R-HSA-1791155;R-HSA-1791123;R-HSA-1791154;R-HSA-1791057;R-HSA-1791157;R-HSA-1791124;R-HSA-1791060;R-HSA-8953336;R-HSA-1791083;R-HSA-1791114;R-HSA-1791084;R-HSA-1791116;R-HSA-1791075;R-HSA-1791169"
R-HSA-9648895,"Response of EIF2AK1 (HRI) to heme deficiency",20,29,0.002032093055847523,8.558709296835332E-13,3.064017928267049E-10,18,20,0.0014730794726375489,9606,Homo sapiens,"Ppp1r15a;Ddit3;Asns;Cebpg;Trib3;Eif2s2;Chac1;Grb10;Cebpb;Atf4;Atf3","","R-HSA-9653745;R-HSA-9635927;R-HSA-9650710;R-HSA-9654774;R-HSA-9648888;R-HSA-9655071;R-HSA-381128;R-HSA-9653724;R-HSA-9650722;R-HSA-9654752;R-HSA-9653894;R-HSA-1791118;R-HSA-9653893;R-HSA-9635915;R-HSA-9635912;R-HSA-9654792;R-HSA-9653742;R-HSA-9655086"
R-HSA-381042,"PERK regulates gene expression",18,42,0.00294303132226193,1.8714717997525554E-8,5.3524093472923084E-6,11,11,8.101937099506518E-4,9606,Homo sapiens,"Ddit3;Dis3;Asns;Cebpg;Parn;Eif2ak3;Cebpb;Herpud1;Hspa5;Eif2s2;Atf6;Atf4;Atf3","","R-HSA-381111;R-HSA-517731;R-HSA-1791118;R-HSA-1791180;R-HSA-1791107;R-HSA-381087;R-HSA-381086;R-HSA-1791056;R-HSA-1791095;R-HSA-381128;R-HSA-1791173"
R-HSA-381183,"ATF6 (ATF6-alpha) activates chaperone genes",10,15,0.0010510826150935463,5.735322511357666E-7,1.370742080214482E-4,5,5,3.682698681593872E-4,9606,Homo sapiens,"Hspa5;Ddit3;Hsp90b1;Calr;Atf6;Atf4","","R-HSA-1791163;R-HSA-1791082;R-HSA-1791150;R-HSA-1791107;R-HSA-1791121"
R-HSA-380994,"ATF4 activates genes in response to endoplasmic reticulum  stress",14,34,0.0023824539275453718,1.0962227517952172E-6,2.236294413662243E-4,7,7,5.155778154231421E-4,9606,Homo sapiens,"Herpud1;Ddit3;Dis3;Asns;Cebpg;Parn;Atf6;Cebpb;Atf4;Atf3","","R-HSA-517731;R-HSA-1791118;R-HSA-1791180;R-HSA-1791107;R-HSA-1791056;R-HSA-1791095;R-HSA-1791173"
R-HSA-381033,"ATF6 (ATF6-alpha) activates chaperones",10,17,0.0011912269637726859,1.737514824129427E-6,3.110151535191674E-4,10,10,7.365397363187744E-4,9606,Homo sapiens,"Hspa5;Ddit3;Hsp90b1;Calr;Atf6;Atf4","","R-HSA-1791163;R-HSA-1791082;R-HSA-381158;R-HSA-420818;R-HSA-1791150;R-HSA-381026;R-HSA-381186;R-HSA-1791107;R-HSA-1791121;R-HSA-381135"
R-HSA-2426168,"Activation of gene expression by SREBF (SREBP)",20,71,0.004975124378109453,2.237004073757376E-6,3.556836477274228E-4,20,42,0.0030934668925388523,9606,Homo sapiens,"Fdps;Idi1;Helz2;Phf5a;Pmvk;Scd2;Mvd;Scd1;Fdft1;Elovl6;Lss;Cyp51","","R-HSA-2426149;R-HSA-1655835;R-HSA-1655836;R-HSA-2426144;R-HSA-1655839;R-HSA-2426147;R-HSA-2426146;R-HSA-1655824;R-HSA-2426156;R-HSA-1655826;R-HSA-1655828;R-HSA-2426152;R-HSA-2426154;R-HSA-1655849;R-HSA-1655848;R-HSA-1655850;R-HSA-6800052;R-HSA-1655823;R-HSA-2426163;R-HSA-1655847"
R-HSA-1655829,"Regulation of cholesterol biosynthesis by SREBP (SREBF)",22,87,0.006096279167542569,3.938607708642294E-6,5.632209023358481E-4,24,52,0.003830006628857627,9606,Homo sapiens,"Fdps;Idi1;Helz2;Phf5a;Fdft1;Lss;Sec24d;Insig1;Pmvk;Scd2;Mvd;Scd1;Elovl6;Cyp51","","R-HSA-2426149;R-HSA-1655835;R-HSA-1655834;R-HSA-1655836;R-HSA-2426144;R-HSA-1655839;R-HSA-2426147;R-HSA-2426146;R-HSA-1655825;R-HSA-1655824;R-HSA-2426156;R-HSA-1655826;R-HSA-1655828;R-HSA-2426152;R-HSA-2426154;R-HSA-1655849;R-HSA-1655848;R-HSA-1655850;R-HSA-6800052;R-HSA-1655823;R-HSA-2426163;R-HSA-2317531;R-HSA-2317530;R-HSA-1655847"
